,churn,User_Id,State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Agitation_Level
382,0,9626c662-f661-4b8d-95e0-1b3e46bf4329,OR,149,415,1,0,0,176.2,87,145.0,81,249.5,92,5.7,4,0,29
383,0,ddcbc719-85e0-443e-b2f5-4d53cbf148b8,IN,117,415,1,1,22,196.0,82,322.7,82,225.6,120,3.7,5,1,142
384,0,3178bc5b-82c0-4354-a96b-741891607d30,OH,84,408,0,0,0,159.5,125,247.1,90,187.9,82,7.2,4,2,191
385,0,4364ee48-816a-446c-809e-6815b47fbbf0,KS,137,415,0,0,0,230.2,113,220.4,79,204.7,111,10.7,7,4,90
386,0,26d1fe22-cf4c-446c-ad17-2882f7dbff32,CT,99,415,0,0,0,146.7,64,274.0,99,321.3,98,8.9,1,3,59
387,0,f1d902df-992f-4d13-a65a-54d327c14fda,NH,54,510,0,0,0,210.5,102,204.5,83,127.8,53,8.5,5,1,79
388,0,965555f8-c06f-4b54-a63c-329556d6ba8a,WI,85,415,0,0,0,102.0,95,270.2,139,148.2,105,10.7,3,1,123
389,0,ba8030ff-71f9-4783-a8b3-fceaed150807,MS,150,510,0,0,0,126.0,99,238.5,73,285.1,100,10.2,6,3,57
390,0,3aafa54b-4358-4051-acab-f5e6a2835fa7,WV,43,415,0,0,0,168.4,125,243.8,89,214.7,102,11.1,2,1,141
391,0,3bbfa613-9f28-4214-8309-5e3c97325598,MA,35,415,0,0,0,105.6,129,258.2,129,213.1,77,8.7,3,0,132
392,0,5ef64536-62cb-4f95-a719-89dbff6f482a,MD,98,415,0,0,0,206.5,92,176.2,152,232.8,115,12.4,5,5,176
393,0,90d76bb3-f2a1-425f-8ae3-409193a36658,PA,112,510,0,0,0,217.1,76,205.2,100,185.7,91,9.4,3,2,85
394,1,f74c14bf-430f-4b2d-9e6e-d8468df56de8,WI,16,510,0,0,0,229.6,78,205.7,108,166.2,91,10.8,2,0,65
395,0,0f220e9c-b551-4f15-8d1c-741bc585f407,TN,98,415,0,1,22,278.3,89,93.4,143,107.6,42,9.7,5,0,86
396,0,b7997674-c354-4c10-bb6b-68c09ecc5b48,TX,84,408,0,0,0,138.6,102,199.0,93,204.1,137,7.8,4,0,186
397,1,ef25dcff-83ba-4236-955c-82008583cd1a,OR,94,415,0,0,0,234.4,103,279.3,109,234.2,121,2.0,2,1,140
398,0,5d43b309-efc9-4819-a55a-043cef3bd9ea,IL,84,510,0,0,0,181.5,129,130.7,112,186.5,118,8.5,4,1,65
399,1,0bc06f7f-214d-4c41-a14f-cd3f50911162,DC,66,415,0,0,0,167.3,91,230.0,68,191.7,118,10.6,5,1,86
400,0,77adbff0-3280-4606-8a3f-9f4aa354f6ba,GA,98,415,0,1,31,121.0,105,218.9,98,226.7,110,12.0,1,1,90
401,0,71416c78-e73a-4177-9fd4-bc073e0efea9,ID,74,415,0,0,0,221.1,124,110.8,94,240.1,112,10.6,3,0,16
402,0,05297dc7-8678-47f3-9165-345b8ade513f,UT,96,408,0,1,26,145.8,108,192.2,89,165.1,96,9.9,2,1,153
403,0,a576bd8a-abb4-4c40-9dba-bbafb7a2ffc9,KY,119,510,0,0,0,222.8,122,163.2,107,160.6,112,11.2,6,1,130
404,0,a10c4531-e989-4d9e-bceb-6b147d9cf125,OH,73,415,0,0,0,183.4,80,242.0,115,201.4,100,7.5,3,4,52
405,0,c5621a54-d955-45c4-bc42-62912eb34517,WI,92,415,1,0,0,264.3,91,160.9,115,198.6,73,9.3,5,0,129
406,0,ee194812-7b05-4d6d-9004-9be40c1e108f,IL,21,415,0,0,0,146.0,78,109.7,79,247.4,108,6.8,7,0,182
407,1,36add32f-ec94-4613-b44e-7fea256ef3bd,DE,122,510,0,0,0,157.1,134,184.9,122,197.2,59,8.5,5,4,5
408,0,a8e81bca-962b-4d56-9bea-36a1ecfe5090,RI,133,510,1,0,0,127.3,108,251.3,81,135.0,88,10.3,3,1,113
409,0,92e966e4-eb5c-44c9-b8c6-cb14d0dd4843,TX,145,415,0,0,0,187.9,110,197.0,117,167.0,108,4.8,4,2,170
410,0,d6b8da02-fd8a-4fc8-820e-5683743f1a27,OR,25,408,0,0,0,178.8,90,141.2,72,203.0,99,8.4,5,2,171
411,0,5ace3383-fd48-4e6a-87f0-a126a2731266,NV,64,415,0,0,0,97.2,80,186.2,90,189.0,92,10.4,6,2,146
412,0,2ba75943-f2e9-4eda-9bdf-d7e32fd872ec,NE,85,415,0,0,0,259.8,85,242.3,117,168.8,72,5.4,1,0,128
413,0,066469be-8b27-4d15-b88e-c602db625136,MS,126,415,0,0,0,256.5,112,199.5,90,188.3,122,7.0,5,3,142
414,0,1348b3cf-2dea-4304-ae94-deef50895880,OR,76,415,0,0,0,169.5,77,124.0,87,219.4,92,10.0,3,0,197
415,1,026d5945-d6cf-4720-9760-37949e365efd,DE,113,415,0,0,0,239.7,47,282.9,110,238.4,88,8.7,3,2,177
416,1,40768ca5-e743-4d96-b7ba-f82d05338f51,DE,224,510,1,0,0,171.5,99,160.0,103,212.4,102,5.0,2,1,189
417,0,cce99ff5-a71d-4398-a8b6-100ef837b18d,AZ,117,408,0,0,0,239.9,84,174.8,106,209.5,93,9.8,2,0,33
418,0,4946a04d-0509-4c4b-80a6-30fa0750f6bf,SD,128,408,0,1,34,142.3,73,194.8,79,239.3,81,16.0,6,1,173
419,0,aaf0263d-56e8-421d-96a8-af2af1025dce,NV,115,415,0,0,0,184.1,98,327.0,73,212.5,106,7.5,6,2,153
420,0,e7a71560-e6d2-4c4f-bc7f-c5704921259c,NM,141,415,0,1,28,206.9,126,264.4,126,171.8,124,9.3,11,2,4
421,0,1c3c8adb-4dba-4f15-a7ea-7bec6ed5a806,MN,51,510,0,0,0,259.9,114,176.2,94,77.2,112,15.3,1,1,81
422,0,fb0b71a7-97e0-44c6-89fb-14927d51c1d7,NJ,100,415,0,0,0,203.8,122,283.1,76,197.3,83,12.5,3,0,122
423,0,58989675-4984-48f9-a0f3-cbabd1079a7c,IN,96,415,0,1,45,248.8,124,140.3,77,263.6,102,10.3,2,3,120
424,0,6a3de4ae-e9de-4570-96ed-240669e10b95,DC,112,415,0,1,16,221.6,110,130.2,123,200.0,108,11.3,3,1,102
425,0,8347e69c-d57b-45a4-90ef-f33d3c749ec4,MA,129,510,1,0,0,192.9,131,185.5,101,205.2,130,10.9,4,1,21
426,0,38450f79-6186-4cc3-ba20-a858e3033e17,ME,163,415,0,0,0,122.4,129,113.4,108,180.2,97,12.5,7,1,48
427,0,b0681b81-28fc-4706-a706-a2fd3efbadc6,NH,67,415,0,1,40,104.9,65,216.3,93,217.4,128,9.6,9,1,156
428,0,c34aff77-0367-425f-be53-6e253bbe1f5a,AZ,140,408,0,0,0,173.2,91,196.8,106,209.3,128,11.2,5,3,166
429,0,595e5c89-3f99-4cb7-90c0-8fd35a902833,OR,49,510,0,0,0,119.4,69,273.3,92,214.4,153,12.4,7,2,196
430,1,6f167f2f-2acb-49e7-bd4b-a814f5218847,KS,46,510,0,0,0,250.3,100,260.6,90,195.0,104,13.3,2,2,186
431,0,52fb46f4-416f-4e93-940b-88a72cd0144d,NE,148,415,0,0,0,178.3,98,282.6,110,181.0,98,11.4,4,1,108
432,0,00d0013c-9ffa-47c5-8335-06b56603d243,MI,112,510,0,0,0,243.4,77,182.1,97,259.2,94,12.8,2,1,194
433,0,981e0aa8-8b0c-4cf4-bf4d-53f61c1d218f,SC,78,415,0,0,0,155.0,106,175.3,101,155.6,125,11.8,5,2,122
434,0,4a56a36f-f0f2-4a74-80f7-941c3caf1433,PA,61,408,0,1,31,288.7,101,203.8,102,203.2,49,8.6,3,0,115
435,0,aa414090-924d-4245-a945-2e0e5b1ab847,MT,58,510,0,1,29,240.4,80,118.9,91,164.2,108,11.2,3,1,74
436,0,b1a1bacc-a302-4d7f-adc6-87006d05a3cb,NM,155,415,0,0,0,190.3,123,301.3,96,214.6,134,8.0,3,1,63
437,1,51239211-0394-4838-99b6-adfc590c90fb,OH,100,510,0,0,0,278.0,76,176.7,74,219.5,126,8.3,4,0,138
438,0,bb6f7869-7a15-48b1-8383-1d6df8bf4850,WY,113,510,0,0,0,155.0,93,330.6,106,189.4,123,13.5,3,1,90
439,0,cfd411ee-f762-4f52-8487-eddedb0d8c38,MI,81,415,0,0,0,153.5,99,197.6,102,198.5,86,6.3,2,2,187
440,0,cb302b4f-f1a1-4785-81b8-cb1e14107525,AR,135,510,0,1,27,273.4,141,154.0,99,245.8,112,12.3,6,1,94
441,0,9bc25a13-4ca0-4ffe-8c7f-32802865ea38,FL,99,408,0,0,0,155.3,93,265.7,95,145.7,67,12.4,4,0,74
442,0,c762e026-308c-4326-a69e-c096be499d32,AR,59,510,0,1,29,133.1,114,221.2,82,131.6,103,6.8,3,1,5
443,0,c6d9287b-1882-4c54-aba2-23262d372a01,MO,135,510,0,0,0,246.8,129,187.8,121,154.5,109,12.6,5,1,17
444,0,cb27e5eb-7553-4bc0-8594-4e5b9d3c1933,WI,85,408,1,0,0,165.4,107,196.0,126,349.2,110,9.6,7,2,9
445,0,b3d174c9-cab0-4286-ba47-3619279afa4b,TX,70,510,0,0,0,59.5,103,257.2,106,208.3,86,11.1,6,0,50
446,0,d03d06ad-749b-48e6-9404-d33b02fe54c1,TX,88,510,0,0,0,138.3,116,236.0,138,179.1,110,9.6,4,3,160
447,0,9c0ebfb6-4c9c-41da-9aa9-5a7daa054744,NM,55,510,0,0,0,286.7,100,134.4,121,192.9,122,6.9,5,2,158
448,0,9d05c469-f50d-4310-ae85-2ef8d9d60fcb,GA,75,415,0,0,0,117.3,114,201.1,61,107.9,82,12.2,3,1,29
449,0,203c85fa-1a9c-45a3-bb98-1a6e02c2e9be,ID,79,510,0,1,21,264.3,79,202.8,118,173.4,92,6.3,3,4,153
450,0,48ee28b0-2f49-4ae1-996f-22a92172db78,AL,85,408,0,0,0,127.9,107,271.2,124,202.2,76,12.5,5,0,9
451,0,fd1b2eb8-a9c2-4a8e-932e-d835cb1da339,KS,86,408,0,1,23,225.5,107,246.3,105,245.7,81,9.8,2,0,15
452,0,4ca79af7-7f3f-4855-8bb3-e83a8f51e14c,SD,91,510,0,0,0,149.0,115,245.3,105,260.0,94,8.3,3,0,30
453,0,af34e4e5-db43-401a-b649-a37fef756e65,LA,149,415,0,1,20,198.9,77,274.0,88,190.7,76,14.3,9,1,83
454,1,712a1a07-fd63-4942-bd10-49a835834b65,OH,97,408,0,0,0,256.4,125,273.9,100,222.7,101,11.1,1,1,25
455,1,e67f5375-5c16-4cc2-95bf-4ef6ddf8812f,MA,88,415,0,0,0,264.8,124,245.4,112,160.5,115,14.8,2,1,174
456,0,15b26479-7def-4e67-bd01-861946d280c4,AZ,60,415,0,0,0,98.2,88,180.5,69,223.6,69,9.3,2,2,41
457,0,b12ab274-23ee-4350-b16b-c03d43f8a72d,KY,54,408,0,0,0,159.8,99,264.0,64,115.7,70,9.7,7,2,73
458,0,fa9c59c7-7229-4ae2-b18f-8ad3af51a9ad,DC,11,415,0,1,28,190.6,86,220.1,122,180.3,80,6.0,3,3,121
459,0,1b3c46dd-990a-4a4c-a909-061186b9e252,WA,109,415,0,0,0,184.0,120,120.4,119,153.7,86,11.0,3,0,1
460,0,89f2268a-98e4-4c45-831c-85164542ca16,UT,90,415,0,0,0,261.8,128,220.6,104,136.6,91,9.6,5,1,139
461,0,e9da845a-a482-4314-8fc7-a11c0e98bfa5,RI,115,408,0,0,0,147.9,109,228.4,117,299.7,90,9.6,9,3,92
462,0,69db868d-d4a7-49af-a203-ff4d3c4f2460,OH,144,415,0,1,18,106.4,109,108.1,113,208.4,111,10.1,5,1,60
463,0,15845b18-f73d-4f99-8d15-47e55c23a735,NV,91,408,0,0,0,133.7,75,195.3,87,280.5,89,5.9,2,0,82
464,0,db8757bc-d965-4896-949d-de353cf56b36,ND,105,415,0,1,23,193.5,85,220.2,90,272.4,111,8.5,5,0,25
465,1,0a73005b-3cf0-4914-afa9-e40b539a13a3,NV,71,415,1,0,0,178.2,113,167.8,94,182.1,111,13.6,3,3,70
466,1,1ed4a0a1-39ea-4848-8a92-d43f19fe7cfc,FL,132,510,0,1,36,226.2,103,181.6,125,258.8,102,10.5,5,3,55
467,0,6c10380e-5e79-4474-a6b4-b8ebe88a34cc,MD,112,415,0,0,0,170.4,103,200.2,71,258.3,100,11.6,4,1,147
468,0,d6c39b0c-0ad3-43bb-a709-d24cc515fd22,AZ,86,415,0,1,32,70.9,163,166.7,121,244.9,105,11.1,5,3,120
469,0,c04a2903-b636-4070-b240-5f74f7253ee0,AL,41,510,0,1,34,194.4,63,254.9,110,160.2,115,17.2,9,2,144
470,0,51afe603-0145-47fc-b3db-3d95a02eecd9,NE,44,415,0,0,0,240.3,146,164.6,83,240.7,106,10.6,2,1,192
471,0,076df006-67bd-48b3-8f26-18e85634c17f,NV,78,408,0,0,0,75.0,116,248.7,87,176.0,83,9.5,6,3,22
472,0,00ec57fe-5d42-4a7a-a220-746b9d539bab,IL,149,408,0,0,0,69.1,117,136.3,100,181.7,53,6.3,3,1,147
473,1,7eb8659b-0f52-4c8f-a531-87bacb696608,WV,72,510,0,1,33,96.6,59,315.4,98,163.3,117,6.2,4,4,98
474,0,3f2b7da2-32eb-4978-a691-f503458f0230,MI,139,415,0,1,20,214.6,101,235.1,132,162.8,132,14.8,12,0,180
475,0,0f0ee5b6-3975-40f7-8904-efa140fcacc1,AR,74,510,0,0,0,148.5,111,146.5,42,289.2,83,9.9,6,3,12
476,0,9658c200-7b8e-4066-9592-a20cd1240ef8,UT,50,510,0,0,0,258.1,106,161.4,106,225.1,110,11.7,5,1,140
477,0,0584c870-b297-4cf4-8a8b-152b6bf7661a,GA,141,510,0,1,23,149.7,112,162.5,118,220.3,115,7.6,2,3,11
478,0,927b0a87-fbc0-4819-8556-6c2f3b153434,AZ,140,408,0,0,0,149.8,134,164.4,98,294.7,124,8.1,2,1,80
479,0,c95a5c09-994f-42b8-afba-38e9b5ad1c39,ID,99,408,0,0,0,190.4,102,158.1,107,271.5,92,11.2,4,2,130
480,0,accb0ab3-6f86-4c99-ae2b-9b0ea20e50fc,HI,166,408,0,0,0,181.4,108,253.8,54,112.3,94,11.6,6,1,158
481,0,ebc63999-2736-4df0-a40f-7528e26e0589,NV,124,408,0,0,0,151.1,123,187.4,104,255.4,93,5.3,3,1,14
482,0,ee22dacb-0abe-4ab4-a8fb-84713fe9d1a4,MD,74,415,0,0,0,155.7,116,173.7,63,257.4,97,8.1,4,0,193
483,0,335573fd-f075-457d-a9ba-9f44042a7eaf,GA,117,510,0,0,0,149.9,95,256.1,110,212.7,92,13.3,13,2,191
484,0,6f2b1e23-8b73-44c0-80f4-1aac2c94d2b4,GA,85,510,0,0,0,222.3,132,231.5,101,223.5,75,11.0,2,3,52
485,0,82935265-3d6e-4b0c-bf96-2185542c2cb4,UT,36,415,0,1,16,149.4,111,131.8,113,132.7,87,6.7,2,0,153
486,0,1589bc2c-922e-4a02-b638-7e5e489b2426,MA,102,510,1,0,0,233.8,103,221.6,131,146.9,106,12.8,3,0,134
487,0,23328121-daef-4b5c-a5f0-0b86ead9a3fa,IN,76,415,0,0,0,204.2,100,292.6,139,244.3,105,10.5,2,0,91
488,0,8bca5fd1-585f-4ed7-83fd-d1a3c7d84c12,VT,165,510,0,0,0,242.9,126,209.8,65,228.4,126,0.0,0,1,82
489,0,847d4fbf-bbb3-41fe-a5de-fc664bc72d0a,IA,130,415,0,0,0,150.4,119,230.5,99,186.3,76,12.3,4,1,64
490,0,6c55fbb9-e001-43b0-ac85-c5f04fac1b8e,IN,78,415,0,0,0,208.9,119,252.4,132,280.2,120,12.8,7,0,94
491,1,8c948b74-414d-48ff-bf36-3649614fb4e4,AL,55,415,1,0,0,191.9,91,256.1,110,203.7,101,14.3,6,1,14
492,1,0039df4d-2ea0-4345-9ffb-deecade8f49e,ME,92,415,1,0,0,130.7,113,260.6,122,244.2,98,9.4,2,2,93
493,0,e902b5f0-8cad-4126-bae8-462b4940e63f,RI,129,415,0,1,33,119.6,104,278.7,88,263.4,175,5.9,2,2,32
494,0,d1e01118-98ab-4819-9566-a2d0887a82e0,MD,18,408,0,0,0,273.6,93,114.6,116,250.6,120,8.2,4,1,117
495,0,17a920ff-58b9-409c-b57c-15bb3ec7bcdb,FL,161,415,1,0,0,156.1,114,180.3,63,179.6,115,11.1,9,2,26
496,0,32e3a200-5598-4b70-9d52-d1a2d7cfe0f8,CA,93,415,0,1,36,178.7,134,178.6,102,126.8,82,8.0,4,2,198
497,0,14146319-3c48-4f68-9004-0b91a7e10022,AL,144,415,0,0,0,177.5,93,287.4,75,180.5,118,11.9,3,2,82
498,1,a77afccc-7777-41ce-a5f7-9e71f45b9e3e,ME,75,408,1,0,0,211.3,61,105.6,119,175.9,63,9.7,4,4,46
499,0,0a0b6913-2a39-45a5-94dc-aef7795c869f,WV,95,415,0,0,0,175.2,91,244.4,109,75.8,95,7.5,2,1,30
500,0,e4dbd854-3b10-432d-ad76-4dd11a2eaea4,SD,126,415,0,1,23,114.3,102,190.3,103,240.4,111,12.6,7,3,173
501,0,5b3fab92-1d4f-45af-bf29-518eb6df4760,FL,124,415,0,1,28,251.4,104,225.1,89,251.9,121,7.5,5,1,118
502,1,f6517943-6721-4d5e-b746-8510e95a59c5,MI,93,415,1,0,0,216.9,61,207.4,120,221.7,110,17.5,5,1,150
503,0,c133a1db-be65-48b2-8697-6ddbffda1da8,MI,109,415,1,1,26,217.2,138,145.5,111,280.7,76,9.3,3,0,45
504,0,1ce305be-0605-4ad5-8565-dd07b71fce2a,NM,80,510,0,0,0,206.3,97,154.9,98,263.6,82,12.4,12,0,188
505,0,0c49855e-5c78-433d-85e7-33c122ca65d2,AK,41,415,0,0,0,159.3,66,125.9,75,261.9,76,11.1,5,1,124
506,0,e94287c3-c747-4bfc-8248-143370d4b47a,OH,136,415,0,1,31,143.1,88,236.6,65,227.8,120,11.4,5,2,139
507,1,beee4849-6e6e-4290-9014-b4d50219b1d2,MO,92,415,0,0,0,154.0,122,329.8,88,288.0,117,5.6,2,3,81
508,0,83382a49-e354-437d-a7ff-192f28cac15e,KS,143,408,0,1,24,186.6,69,222.0,116,234.9,138,11.6,5,1,118
509,1,b403185e-ade2-4d5c-8f1f-7626d80d72df,MS,118,415,0,1,26,170.8,114,199.5,125,169.7,98,9.6,5,5,131
510,0,16547e60-a5fc-4c59-9e43-909a1d7475e8,VT,193,408,0,1,17,124.0,102,202.9,81,205.1,129,12.3,3,1,74
511,0,c2faf99f-c40f-4e21-b2cc-6c7eb65b0144,NE,73,415,0,0,0,198.3,94,279.3,101,146.2,87,14.8,8,3,114
512,0,7c94bdb4-e214-4e15-a9a3-366f636258ce,VA,62,408,0,0,0,172.8,101,204.8,97,240.8,90,9.1,8,2,52
513,0,be518df1-fe5d-472e-98e3-27d6a0ac0d6a,DE,30,415,0,1,30,217.4,74,213.8,86,227.2,104,6.6,3,0,96
514,1,06744ad3-7062-4504-8a83-c67e7f7d5ed8,AL,60,408,1,1,29,265.9,113,215.8,94,108.1,82,14.0,12,0,189
515,0,05916243-db22-4cba-8909-48cb85c9fbb9,ID,148,510,0,1,14,93.6,137,193.8,72,144.9,84,17.5,5,1,104
516,0,0ef7f153-b9bf-4890-b2a7-eb8e6c50c6f9,MS,96,510,0,0,0,98.2,100,307.2,88,182.5,120,7.6,1,2,179
517,0,b22b0e50-862f-49f7-b30d-fb01cd35dd9a,OK,52,408,0,0,0,214.7,68,158.6,138,123.4,114,9.4,4,2,104
518,0,de535a73-d13e-43b4-a578-6055ad2963fd,NM,87,415,0,0,0,168.2,92,224.7,100,169.5,99,12.9,3,1,12
519,0,ec521dca-b200-47d1-9aeb-8b673bb98376,WI,41,408,0,0,0,202.9,97,153.8,104,113.5,92,9.0,3,3,39
520,0,ea0fb564-ec82-407c-9dbe-b59234703fc4,WV,112,415,0,0,0,261.4,108,154.5,102,130.9,90,11.6,2,1,32
521,1,d5e10f42-190a-40a5-b80f-865af99ac0ec,SC,88,510,0,0,0,73.3,86,161.4,82,239.6,76,8.2,3,4,188
522,0,06c18de0-8858-4fcf-87c5-9768a761dde0,KY,122,408,0,1,27,253.7,84,229.2,109,190.5,123,9.2,5,7,22
523,0,db498257-d1a1-4c04-85a4-2a7c353a832a,MO,61,408,0,0,0,45.0,108,151.3,74,152.9,94,9.8,6,2,3
524,0,5855b67c-a01e-4fbe-85d6-2f163cd14c8c,IL,87,510,0,0,0,231.3,105,171.7,108,67.7,136,13.0,6,1,121
525,0,ad59c0a3-4916-4979-8de7-30f38ac4d42c,OK,176,408,0,0,0,47.4,125,167.8,90,163.1,107,10.5,8,2,121
526,0,4130a711-54a5-4340-b025-29939ea1ef50,MI,30,510,0,0,0,227.4,88,182.5,100,191.7,134,12.5,3,0,123
527,0,125b8c95-d29e-4719-9518-fab5bbc16dbd,NJ,95,415,0,1,22,40.9,126,133.4,90,264.2,91,11.9,7,0,92
528,0,009e1298-a50a-46d8-becb-01b27288c2f9,ID,46,415,0,0,0,124.8,133,157.3,143,199.3,72,8.6,4,2,22
529,0,b5c90ac4-cb90-424c-b29c-66be0ad0bae4,DC,100,510,1,0,0,68.5,110,337.1,115,205.2,99,12.1,9,0,185
530,0,c1920993-c405-4dfa-ba2e-527237c2928e,NY,47,415,0,1,37,163.5,77,203.1,102,232.0,87,7.8,4,2,68
531,0,6ec159e9-8113-4c7f-963a-ab88f04a45d0,AL,77,415,0,0,0,163.0,112,219.1,89,233.4,66,6.7,3,2,189
532,0,66274d18-7a13-4d0a-b9e0-c3b3c845b48c,OR,98,415,0,1,38,213.7,61,253.0,104,207.7,73,10.7,5,2,91
533,0,f7a60f57-86b8-42d1-bff9-f3e584dffc55,OK,125,415,0,1,36,201.3,117,42.2,78,125.7,104,5.4,3,1,98
534,0,d03f033e-6fa9-45d6-9bfd-c69fc8f3d279,LA,67,510,0,0,0,310.4,97,66.5,123,246.5,99,9.2,10,4,15
535,0,3d4298ee-a483-4a2d-9615-05a4209b26d9,NE,194,408,0,0,0,48.4,101,281.1,138,218.5,87,18.2,1,1,10
536,0,be6280c1-0a48-4a7f-a51c-d6f7a4aba407,TX,128,415,0,1,40,171.2,88,145.7,109,196.8,93,14.0,6,1,194
537,0,94d717f4-2ed5-42bb-8229-7268450e839a,UT,190,415,0,1,22,166.5,93,183.0,92,121.0,102,8.5,3,0,130
538,0,41c3d2a4-0e18-45b9-ac49-978177e4d8af,OR,165,415,0,0,0,216.6,126,190.8,104,224.7,123,12.4,8,0,66
539,0,33693c7f-8288-4f00-ae6d-71735c7b9ef9,NY,59,408,0,0,0,107.8,113,216.6,125,217.5,92,9.9,3,2,141
540,0,231b40e2-e60f-4369-a74a-286015fc0b86,AL,47,408,0,1,28,141.3,94,168.0,108,113.5,84,7.8,2,1,27
541,0,fc665c6d-36fc-4c00-8333-ebbe13e2c6f5,RI,150,415,0,1,29,209.9,77,158.0,52,141.9,113,6.6,1,0,155
542,1,0ab23b36-54ee-45de-bcf4-e75d32b54da7,MN,152,415,1,1,20,237.5,120,253.4,94,265.2,80,14.2,3,9,183
543,0,b2821b42-2a6f-4521-a0fa-dc5de67d8db1,NC,26,415,0,0,0,234.5,109,216.5,129,191.6,94,3.5,6,3,134
544,0,72fad179-e1f3-4281-83d0-532ac0c42d1f,MD,79,510,0,1,31,103.1,90,243.0,135,76.4,92,12.2,8,3,63
545,0,b999927c-d79c-4a5f-894d-8aece2e70759,RI,95,510,0,1,27,129.5,106,248.9,90,268.0,115,11.9,3,1,33
546,1,4401c628-3c7e-46d4-be10-858e0ad8e03d,WI,69,510,1,0,0,279.8,90,248.7,91,171.0,118,8.4,10,2,93
547,1,ca13b4f1-606f-43ad-ac7a-7cbe10e81d35,VT,95,510,1,1,41,136.8,91,200.8,61,133.7,67,10.3,9,5,152
548,0,ede5ec62-7086-4c3d-9151-a5fdc4fc90cb,CT,31,415,0,1,31,100.1,54,246.3,97,255.0,131,5.9,3,0,58
549,0,0e9679db-0d81-4787-ae19-2a599a20dd01,OK,121,408,0,1,31,237.1,63,205.6,117,196.7,85,10.1,5,4,141
550,1,17b69bc7-228f-475d-953e-dd85dc8c8067,AK,111,415,0,0,0,172.8,58,183.1,108,158.8,104,7.9,3,4,14
551,0,64ccf47b-e4ed-4efc-bb3c-03d1473de80b,NY,157,415,0,0,0,224.5,111,200.7,99,116.6,118,11.5,2,2,72
552,1,1b7f54d9-41d0-4e1c-98a9-a2d311ebd8f7,GA,44,510,0,0,0,288.1,112,258.0,92,192.4,90,10.2,4,3,117
553,0,612af538-4a53-4b3a-821b-4cb666457abf,UT,61,510,1,0,0,78.2,103,195.9,149,108.0,100,10.1,6,2,64
554,0,3a33a43d-3583-44c1-bebc-9adf163831ff,NM,65,415,0,0,0,148.7,80,259.0,94,149.5,107,12.7,6,2,174
555,0,509848ff-7a6a-4511-8dbe-8d09f76dc62f,NE,74,415,0,1,25,194.6,84,119.9,103,175.5,75,13.1,2,2,15
556,0,04d0873d-e504-4a58-aaa1-42d40c8ad6b0,NJ,123,408,0,0,0,159.5,77,303.8,92,226.9,120,12.0,4,0,170
557,0,f8b68af2-480e-4526-b25a-7affc7eecd30,TX,58,408,0,1,20,194.5,110,213.7,89,236.6,92,9.5,2,1,55
558,1,122dd6b0-cc55-49d6-a268-2c552cf57fbc,MT,74,408,0,0,0,174.1,96,251.1,94,257.6,123,8.3,5,2,160
559,0,35e11153-dabf-4993-b7af-1e73af02612a,CO,125,415,0,0,0,131.8,97,136.7,100,308.2,119,7.7,6,2,122
560,0,c680ceb5-7042-4150-aef8-e14a709b95c3,VT,80,415,0,0,0,160.6,103,237.0,109,245.1,88,10.7,1,1,7
561,0,4de8e4b7-3262-4a97-81c0-6ecef9b84384,RI,53,408,0,1,18,146.8,107,310.0,84,178.7,130,7.2,7,0,88
562,0,e32b60cf-9de5-44f5-bc5b-ac6d9aea1377,WY,99,408,0,1,28,200.7,88,264.2,116,172.7,102,9.1,5,1,35
563,0,0daaf30c-8974-4ecf-a645-6b3564db420f,ID,99,415,0,0,0,145.6,106,98.3,106,230.8,83,10.9,5,1,102
564,0,2df6f956-62e4-4920-bbdf-c3049aa08a5b,CT,66,415,0,1,29,229.4,104,257.4,84,231.5,119,8.0,1,2,18
565,0,684436eb-f013-43ce-8fe6-1384593a9d01,ME,97,510,0,0,0,211.0,76,189.0,100,123.0,102,4.7,4,3,118
566,0,478af5ff-4e8e-418b-90d7-5860e171a423,AZ,75,510,0,1,37,121.5,97,271.4,110,248.7,97,11.3,5,2,182
567,0,9da244a4-701a-4ff4-8e03-cf3ef0d0256a,MD,85,510,1,0,0,216.0,73,188.2,117,147.1,98,3.6,7,2,33
568,0,f3201069-0261-4cb7-8557-a64dded957c7,IN,108,510,0,0,0,293.0,88,160.6,101,143.9,87,10.0,6,2,138
569,1,98b5b1a4-af27-443d-9ac9-d82b296df5f4,NC,133,408,1,1,32,221.1,137,264.9,99,168.9,108,15.4,4,2,159
570,0,bc77fee9-19d7-4466-984c-471ff2471b11,DE,51,510,0,0,0,181.5,108,196.9,87,187.2,119,10.3,2,1,188
571,0,d0afc428-56c0-4f21-9895-c6def28a1145,MN,186,415,0,1,26,74.3,107,177.3,116,296.3,90,14.5,3,2,168
572,0,7e84ea11-8908-454c-a059-b5ccb420b3c9,WI,44,415,1,0,0,62.3,92,275.0,82,138.7,108,10.8,3,1,138
573,0,1f4146c9-90fb-46eb-aba8-0e79fd0b5b44,FL,64,408,0,1,31,228.6,88,248.5,109,167.1,124,9.0,1,3,74
